2022-01-26 11:17:11.583 [XNIO-1 task-1] INFO  traceId[99421c6f-1e4b-4f3e-9bba-efb68ca08e06] com.example.demo.controller.TopicManageController:34 - 提交题目信息：{"createBy":"0","img":"","optionItem":[{"correct":false,"option":"定义范围","serialNumber":1},{"correct":false,"option":"控制质量","serialNumber":2},{"correct":true,"option":"确认范围","serialNumber":3},{"correct":false,"option":"非上述选项","serialNumber":4}],"queSetId":1,"remark":"5.5.2.3 确认范围过程的工具是检查。检查有时也被称为审查、产品审查、审计和巡检等。","topicDesc":"你的项目涉及为运输业制造高精度引擎部件。为确定可交付成果是否符合产品验收标准，你必须进行几次审查、产品审查、审计和巡视。这些活动在哪个过程中展开？","topicType":1,"updateB":"0"}
2022-01-26 12:19:31.876 [main] INFO  traceId[] o.s.d.r.config.RepositoryConfigurationDelegate:127 - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2022-01-26 12:19:31.922 [main] INFO  traceId[] o.s.d.r.config.RepositoryConfigurationDelegate:187 - Finished Spring Data repository scanning in 29ms. Found 0 Redis repository interfaces.
2022-01-26 12:19:32.350 [main] INFO  traceId[] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:335 - Bean 'threadPoolConfig' of type [com.example.demo.config.ThreadPoolConfig$$EnhancerBySpringCGLIB$$9c87bb58] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-01-26 12:19:32.404 [main] INFO  traceId[] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:335 - Bean 'org.springframework.retry.annotation.RetryConfiguration' of type [org.springframework.retry.annotation.RetryConfiguration$$EnhancerBySpringCGLIB$$68a45a1e] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-01-26 12:19:32.700 [main] INFO  traceId[] c.example.demo.config.ThreadPoolExecutorMdcWrapper:181 - Initializing ExecutorService 'threadPoolTaskExecutor'
2022-01-26 12:19:32.842 [main] INFO  traceId[] c.a.d.s.b.a.DruidDataSourceAutoConfigure:56 - Init DruidDataSource
2022-01-26 12:19:34.441 [main] INFO  traceId[] com.alibaba.druid.pool.DruidDataSource:990 - {dataSource-1} inited
2022-01-26 12:19:42.143 [main] INFO  traceId[] o.s.scheduling.concurrent.ThreadPoolTaskScheduler:181 - Initializing ExecutorService 'taskScheduler'
2022-01-26 12:19:42.212 [main] INFO  traceId[] com.example.demo.DemoApplicationTests:61 - Started DemoApplicationTests in 11.396 seconds (JVM running for 13.487)
2022-01-26 12:19:42.402 [main] INFO  traceId[] com.example.demo.pdf.PdfProblem:65 - 开始生成pdf....
2022-01-26 12:20:12.756 [main] INFO  traceId[] com.example.demo.pdf.PdfProblem:98 - 结束生成pdf....
2022-01-26 12:20:12.775 [SpringContextShutdownHook] INFO  traceId[] o.s.scheduling.concurrent.ThreadPoolTaskScheduler:218 - Shutting down ExecutorService 'taskScheduler'
2022-01-26 12:20:12.797 [SpringContextShutdownHook] INFO  traceId[] com.alibaba.druid.pool.DruidDataSource:2043 - {dataSource-1} closing ...
2022-01-26 12:20:12.805 [SpringContextShutdownHook] INFO  traceId[] com.alibaba.druid.pool.DruidDataSource:2116 - {dataSource-1} closed
2022-01-26 12:20:12.805 [SpringContextShutdownHook] INFO  traceId[] c.example.demo.config.ThreadPoolExecutorMdcWrapper:218 - Shutting down ExecutorService 'threadPoolTaskExecutor'
2022-01-26 12:23:12.300 [main] INFO  traceId[] com.example.demo.DemoApplicationTests:55 - Starting DemoApplicationTests on DESKTOP-6OUD5PV with PID 22164 (started by Administrator in E:\workplace\idea\demo)
2022-01-26 12:23:12.302 [main] INFO  traceId[] com.example.demo.DemoApplicationTests:651 - No active profile set, falling back to default profiles: default
2022-01-26 12:23:13.049 [main] INFO  traceId[] o.s.d.r.config.RepositoryConfigurationDelegate:249 - Multiple Spring Data modules found, entering strict repository configuration mode!
2022-01-26 12:23:13.053 [main] INFO  traceId[] o.s.d.r.config.RepositoryConfigurationDelegate:127 - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2022-01-26 12:23:13.132 [main] INFO  traceId[] o.s.d.r.config.RepositoryConfigurationDelegate:187 - Finished Spring Data repository scanning in 53ms. Found 0 Redis repository interfaces.
2022-01-26 12:23:13.486 [main] INFO  traceId[] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:335 - Bean 'threadPoolConfig' of type [com.example.demo.config.ThreadPoolConfig$$EnhancerBySpringCGLIB$$7932042b] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-01-26 12:23:13.536 [main] INFO  traceId[] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:335 - Bean 'org.springframework.retry.annotation.RetryConfiguration' of type [org.springframework.retry.annotation.RetryConfiguration$$EnhancerBySpringCGLIB$$454ea2f1] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-01-26 12:23:13.837 [main] INFO  traceId[] c.example.demo.config.ThreadPoolExecutorMdcWrapper:181 - Initializing ExecutorService 'threadPoolTaskExecutor'
2022-01-26 12:23:14.010 [main] INFO  traceId[] c.a.d.s.b.a.DruidDataSourceAutoConfigure:56 - Init DruidDataSource
2022-01-26 12:23:15.630 [main] INFO  traceId[] com.alibaba.druid.pool.DruidDataSource:990 - {dataSource-1} inited
2022-01-26 12:23:18.691 [main] INFO  traceId[] o.s.scheduling.concurrent.ThreadPoolTaskScheduler:181 - Initializing ExecutorService 'taskScheduler'
2022-01-26 12:23:18.755 [main] INFO  traceId[] com.example.demo.DemoApplicationTests:61 - Started DemoApplicationTests in 7.042 seconds (JVM running for 8.144)
2022-01-26 12:23:18.922 [main] INFO  traceId[] com.example.demo.pdf.PdfProblem:65 - 开始生成pdf....
2022-01-26 12:24:46.873 [main] INFO  traceId[] com.example.demo.pdf.PdfProblem:98 - 结束生成pdf....
2022-01-26 12:24:46.891 [SpringContextShutdownHook] INFO  traceId[] o.s.scheduling.concurrent.ThreadPoolTaskScheduler:218 - Shutting down ExecutorService 'taskScheduler'
2022-01-26 12:24:46.912 [SpringContextShutdownHook] INFO  traceId[] com.alibaba.druid.pool.DruidDataSource:2043 - {dataSource-1} closing ...
2022-01-26 12:24:46.921 [SpringContextShutdownHook] INFO  traceId[] com.alibaba.druid.pool.DruidDataSource:2116 - {dataSource-1} closed
2022-01-26 12:24:46.922 [SpringContextShutdownHook] INFO  traceId[] c.example.demo.config.ThreadPoolExecutorMdcWrapper:218 - Shutting down ExecutorService 'threadPoolTaskExecutor'
2022-01-26 12:24:54.734 [main] INFO  traceId[] com.example.demo.DemoApplicationTests:55 - Starting DemoApplicationTests on DESKTOP-6OUD5PV with PID 16756 (started by Administrator in E:\workplace\idea\demo)
2022-01-26 12:24:54.736 [main] INFO  traceId[] com.example.demo.DemoApplicationTests:651 - No active profile set, falling back to default profiles: default
2022-01-26 12:24:55.372 [main] INFO  traceId[] o.s.d.r.config.RepositoryConfigurationDelegate:249 - Multiple Spring Data modules found, entering strict repository configuration mode!
2022-01-26 12:24:55.375 [main] INFO  traceId[] o.s.d.r.config.RepositoryConfigurationDelegate:127 - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2022-01-26 12:24:55.417 [main] INFO  traceId[] o.s.d.r.config.RepositoryConfigurationDelegate:187 - Finished Spring Data repository scanning in 28ms. Found 0 Redis repository interfaces.
2022-01-26 12:24:55.776 [main] INFO  traceId[] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:335 - Bean 'threadPoolConfig' of type [com.example.demo.config.ThreadPoolConfig$$EnhancerBySpringCGLIB$$33796288] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-01-26 12:24:55.836 [main] INFO  traceId[] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:335 - Bean 'org.springframework.retry.annotation.RetryConfiguration' of type [org.springframework.retry.annotation.RetryConfiguration$$EnhancerBySpringCGLIB$$ff96014e] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-01-26 12:24:56.209 [main] INFO  traceId[] c.example.demo.config.ThreadPoolExecutorMdcWrapper:181 - Initializing ExecutorService 'threadPoolTaskExecutor'
2022-01-26 12:24:56.365 [main] INFO  traceId[] c.a.d.s.b.a.DruidDataSourceAutoConfigure:56 - Init DruidDataSource
2022-01-26 12:24:58.058 [main] INFO  traceId[] com.alibaba.druid.pool.DruidDataSource:990 - {dataSource-1} inited
2022-01-26 12:25:01.265 [main] INFO  traceId[] o.s.scheduling.concurrent.ThreadPoolTaskScheduler:181 - Initializing ExecutorService 'taskScheduler'
2022-01-26 12:25:01.354 [main] INFO  traceId[] com.example.demo.DemoApplicationTests:61 - Started DemoApplicationTests in 7.135 seconds (JVM running for 8.182)
2022-01-26 12:25:01.612 [main] INFO  traceId[] com.example.demo.pdf.PdfProblem:65 - 开始生成pdf....
2022-01-26 12:25:50.676 [main] INFO  traceId[] com.example.demo.pdf.PdfProblem:98 - 结束生成pdf....
2022-01-26 12:25:50.692 [SpringContextShutdownHook] INFO  traceId[] o.s.scheduling.concurrent.ThreadPoolTaskScheduler:218 - Shutting down ExecutorService 'taskScheduler'
2022-01-26 12:25:50.711 [SpringContextShutdownHook] INFO  traceId[] com.alibaba.druid.pool.DruidDataSource:2043 - {dataSource-1} closing ...
2022-01-26 12:25:50.719 [SpringContextShutdownHook] INFO  traceId[] com.alibaba.druid.pool.DruidDataSource:2116 - {dataSource-1} closed
2022-01-26 12:25:50.719 [SpringContextShutdownHook] INFO  traceId[] c.example.demo.config.ThreadPoolExecutorMdcWrapper:218 - Shutting down ExecutorService 'threadPoolTaskExecutor'
2022-01-26 12:28:19.580 [main] INFO  traceId[] com.example.demo.DemoApplicationTests:55 - Starting DemoApplicationTests on DESKTOP-6OUD5PV with PID 18096 (started by Administrator in E:\workplace\idea\demo)
2022-01-26 12:28:19.582 [main] INFO  traceId[] com.example.demo.DemoApplicationTests:651 - No active profile set, falling back to default profiles: default
2022-01-26 12:28:20.205 [main] INFO  traceId[] o.s.d.r.config.RepositoryConfigurationDelegate:249 - Multiple Spring Data modules found, entering strict repository configuration mode!
2022-01-26 12:28:20.208 [main] INFO  traceId[] o.s.d.r.config.RepositoryConfigurationDelegate:127 - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2022-01-26 12:28:20.247 [main] INFO  traceId[] o.s.d.r.config.RepositoryConfigurationDelegate:187 - Finished Spring Data repository scanning in 25ms. Found 0 Redis repository interfaces.
2022-01-26 12:28:20.589 [main] INFO  traceId[] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:335 - Bean 'threadPoolConfig' of type [com.example.demo.config.ThreadPoolConfig$$EnhancerBySpringCGLIB$$9df4a4f8] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-01-26 12:28:20.641 [main] INFO  traceId[] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:335 - Bean 'org.springframework.retry.annotation.RetryConfiguration' of type [org.springframework.retry.annotation.RetryConfiguration$$EnhancerBySpringCGLIB$$6a1143be] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-01-26 12:28:20.940 [main] INFO  traceId[] c.example.demo.config.ThreadPoolExecutorMdcWrapper:181 - Initializing ExecutorService 'threadPoolTaskExecutor'
2022-01-26 12:28:21.084 [main] INFO  traceId[] c.a.d.s.b.a.DruidDataSourceAutoConfigure:56 - Init DruidDataSource
2022-01-26 12:28:22.673 [main] INFO  traceId[] com.alibaba.druid.pool.DruidDataSource:990 - {dataSource-1} inited
2022-01-26 12:28:25.560 [main] INFO  traceId[] o.s.scheduling.concurrent.ThreadPoolTaskScheduler:181 - Initializing ExecutorService 'taskScheduler'
2022-01-26 12:28:25.633 [main] INFO  traceId[] com.example.demo.DemoApplicationTests:61 - Started DemoApplicationTests in 6.551 seconds (JVM running for 7.572)
2022-01-26 12:28:25.803 [main] INFO  traceId[] com.example.demo.pdf.PdfProblem:65 - 开始生成pdf....
2022-01-26 12:30:55.436 [main] INFO  traceId[] com.example.demo.pdf.PdfProblem:98 - 结束生成pdf....
2022-01-26 12:30:55.453 [SpringContextShutdownHook] INFO  traceId[] o.s.scheduling.concurrent.ThreadPoolTaskScheduler:218 - Shutting down ExecutorService 'taskScheduler'
2022-01-26 12:30:55.476 [SpringContextShutdownHook] INFO  traceId[] com.alibaba.druid.pool.DruidDataSource:2043 - {dataSource-1} closing ...
2022-01-26 12:30:55.486 [SpringContextShutdownHook] INFO  traceId[] com.alibaba.druid.pool.DruidDataSource:2116 - {dataSource-1} closed
2022-01-26 12:30:55.486 [SpringContextShutdownHook] INFO  traceId[] c.example.demo.config.ThreadPoolExecutorMdcWrapper:218 - Shutting down ExecutorService 'threadPoolTaskExecutor'
2022-01-26 12:31:03.183 [main] INFO  traceId[] com.example.demo.DemoApplicationTests:55 - Starting DemoApplicationTests on DESKTOP-6OUD5PV with PID 18916 (started by Administrator in E:\workplace\idea\demo)
2022-01-26 12:31:03.185 [main] INFO  traceId[] com.example.demo.DemoApplicationTests:651 - No active profile set, falling back to default profiles: default
2022-01-26 12:31:03.824 [main] INFO  traceId[] o.s.d.r.config.RepositoryConfigurationDelegate:249 - Multiple Spring Data modules found, entering strict repository configuration mode!
2022-01-26 12:31:03.827 [main] INFO  traceId[] o.s.d.r.config.RepositoryConfigurationDelegate:127 - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2022-01-26 12:31:03.872 [main] INFO  traceId[] o.s.d.r.config.RepositoryConfigurationDelegate:187 - Finished Spring Data repository scanning in 27ms. Found 0 Redis repository interfaces.
2022-01-26 12:31:04.217 [main] INFO  traceId[] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:335 - Bean 'threadPoolConfig' of type [com.example.demo.config.ThreadPoolConfig$$EnhancerBySpringCGLIB$$3880cab4] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-01-26 12:31:04.269 [main] INFO  traceId[] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:335 - Bean 'org.springframework.retry.annotation.RetryConfiguration' of type [org.springframework.retry.annotation.RetryConfiguration$$EnhancerBySpringCGLIB$$49d697a] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-01-26 12:31:04.575 [main] INFO  traceId[] c.example.demo.config.ThreadPoolExecutorMdcWrapper:181 - Initializing ExecutorService 'threadPoolTaskExecutor'
2022-01-26 12:31:04.734 [main] INFO  traceId[] c.a.d.s.b.a.DruidDataSourceAutoConfigure:56 - Init DruidDataSource
2022-01-26 12:31:06.341 [main] INFO  traceId[] com.alibaba.druid.pool.DruidDataSource:990 - {dataSource-1} inited
2022-01-26 12:31:09.407 [main] INFO  traceId[] o.s.scheduling.concurrent.ThreadPoolTaskScheduler:181 - Initializing ExecutorService 'taskScheduler'
2022-01-26 12:31:09.465 [main] INFO  traceId[] com.example.demo.DemoApplicationTests:61 - Started DemoApplicationTests in 6.819 seconds (JVM running for 7.874)
2022-01-26 12:31:09.636 [main] INFO  traceId[] com.example.demo.pdf.PdfProblem:65 - 开始生成pdf....
2022-01-26 12:31:10.006 [main] INFO  traceId[] com.example.demo.pdf.PdfProblem:98 - 结束生成pdf....
2022-01-26 12:31:10.023 [SpringContextShutdownHook] INFO  traceId[] o.s.scheduling.concurrent.ThreadPoolTaskScheduler:218 - Shutting down ExecutorService 'taskScheduler'
2022-01-26 12:31:10.043 [SpringContextShutdownHook] INFO  traceId[] com.alibaba.druid.pool.DruidDataSource:2043 - {dataSource-1} closing ...
2022-01-26 12:31:10.051 [SpringContextShutdownHook] INFO  traceId[] com.alibaba.druid.pool.DruidDataSource:2116 - {dataSource-1} closed
2022-01-26 12:31:10.051 [SpringContextShutdownHook] INFO  traceId[] c.example.demo.config.ThreadPoolExecutorMdcWrapper:218 - Shutting down ExecutorService 'threadPoolTaskExecutor'
2022-01-26 12:33:28.391 [main] INFO  traceId[] com.example.demo.DemoApplicationTests:55 - Starting DemoApplicationTests on DESKTOP-6OUD5PV with PID 19616 (started by Administrator in E:\workplace\idea\demo)
2022-01-26 12:33:28.393 [main] INFO  traceId[] com.example.demo.DemoApplicationTests:651 - No active profile set, falling back to default profiles: default
2022-01-26 12:33:29.045 [main] INFO  traceId[] o.s.d.r.config.RepositoryConfigurationDelegate:249 - Multiple Spring Data modules found, entering strict repository configuration mode!
2022-01-26 12:33:29.048 [main] INFO  traceId[] o.s.d.r.config.RepositoryConfigurationDelegate:127 - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2022-01-26 12:33:29.089 [main] INFO  traceId[] o.s.d.r.config.RepositoryConfigurationDelegate:187 - Finished Spring Data repository scanning in 27ms. Found 0 Redis repository interfaces.
2022-01-26 12:33:29.443 [main] INFO  traceId[] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:335 - Bean 'threadPoolConfig' of type [com.example.demo.config.ThreadPoolConfig$$EnhancerBySpringCGLIB$$195f34b0] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-01-26 12:33:29.496 [main] INFO  traceId[] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:335 - Bean 'org.springframework.retry.annotation.RetryConfiguration' of type [org.springframework.retry.annotation.RetryConfiguration$$EnhancerBySpringCGLIB$$e57bd376] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-01-26 12:33:29.803 [main] INFO  traceId[] c.example.demo.config.ThreadPoolExecutorMdcWrapper:181 - Initializing ExecutorService 'threadPoolTaskExecutor'
2022-01-26 12:33:29.987 [main] INFO  traceId[] c.a.d.s.b.a.DruidDataSourceAutoConfigure:56 - Init DruidDataSource
2022-01-26 12:33:31.674 [main] INFO  traceId[] com.alibaba.druid.pool.DruidDataSource:990 - {dataSource-1} inited
2022-01-26 12:33:34.573 [main] INFO  traceId[] o.s.scheduling.concurrent.ThreadPoolTaskScheduler:181 - Initializing ExecutorService 'taskScheduler'
2022-01-26 12:33:34.629 [main] INFO  traceId[] com.example.demo.DemoApplicationTests:61 - Started DemoApplicationTests in 6.841 seconds (JVM running for 7.984)
2022-01-26 12:33:34.796 [main] INFO  traceId[] com.example.demo.pdf.PdfProblem:65 - 开始生成pdf....
2022-01-26 12:33:35.173 [main] INFO  traceId[] com.example.demo.pdf.PdfProblem:98 - 结束生成pdf....
2022-01-26 12:33:35.189 [SpringContextShutdownHook] INFO  traceId[] o.s.scheduling.concurrent.ThreadPoolTaskScheduler:218 - Shutting down ExecutorService 'taskScheduler'
2022-01-26 12:33:35.207 [SpringContextShutdownHook] INFO  traceId[] com.alibaba.druid.pool.DruidDataSource:2043 - {dataSource-1} closing ...
2022-01-26 12:33:35.214 [SpringContextShutdownHook] INFO  traceId[] com.alibaba.druid.pool.DruidDataSource:2116 - {dataSource-1} closed
2022-01-26 12:33:35.214 [SpringContextShutdownHook] INFO  traceId[] c.example.demo.config.ThreadPoolExecutorMdcWrapper:218 - Shutting down ExecutorService 'threadPoolTaskExecutor'
2022-01-26 12:43:36.796 [main] INFO  traceId[] com.example.demo.DemoApplication:55 - Starting DemoApplication on DESKTOP-6OUD5PV with PID 23880 (E:\workplace\idea\demo\target\classes started by Administrator in E:\workplace\idea\demo)
2022-01-26 12:43:36.799 [main] INFO  traceId[] com.example.demo.DemoApplication:651 - No active profile set, falling back to default profiles: default
2022-01-26 12:43:37.393 [main] INFO  traceId[] o.s.d.r.config.RepositoryConfigurationDelegate:249 - Multiple Spring Data modules found, entering strict repository configuration mode!
2022-01-26 12:43:37.395 [main] INFO  traceId[] o.s.d.r.config.RepositoryConfigurationDelegate:127 - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2022-01-26 12:43:37.424 [main] INFO  traceId[] o.s.d.r.config.RepositoryConfigurationDelegate:187 - Finished Spring Data repository scanning in 19ms. Found 0 Redis repository interfaces.
2022-01-26 12:43:37.598 [main] INFO  traceId[] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:335 - Bean 'threadPoolConfig' of type [com.example.demo.config.ThreadPoolConfig$$EnhancerBySpringCGLIB$$50869f86] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-01-26 12:43:37.617 [main] INFO  traceId[] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:335 - Bean 'org.springframework.retry.annotation.RetryConfiguration' of type [org.springframework.retry.annotation.RetryConfiguration$$EnhancerBySpringCGLIB$$1ca33e4c] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-01-26 12:43:37.806 [main] INFO  traceId[] io.undertow.servlet:364 - Initializing Spring embedded WebApplicationContext
2022-01-26 12:43:37.807 [main] INFO  traceId[] o.s.b.w.s.c.ServletWebServerApplicationContext:285 - Root WebApplicationContext: initialization completed in 967 ms
2022-01-26 12:43:37.859 [main] INFO  traceId[] c.example.demo.config.ThreadPoolExecutorMdcWrapper:181 - Initializing ExecutorService 'threadPoolTaskExecutor'
2022-01-26 12:43:37.942 [main] INFO  traceId[] c.a.d.s.b.a.DruidDataSourceAutoConfigure:56 - Init DruidDataSource
2022-01-26 12:43:38.900 [main] INFO  traceId[] com.alibaba.druid.pool.DruidDataSource:990 - {dataSource-1} inited
2022-01-26 12:43:40.597 [main] INFO  traceId[] o.s.scheduling.concurrent.ThreadPoolTaskScheduler:181 - Initializing ExecutorService 'taskScheduler'
2022-01-26 12:43:40.628 [main] INFO  traceId[] io.undertow:117 - starting server: Undertow - 2.1.3.Final
2022-01-26 12:43:40.632 [main] INFO  traceId[] org.xnio:95 - XNIO version 3.8.0.Final
2022-01-26 12:43:40.638 [main] INFO  traceId[] org.xnio.nio:59 - XNIO NIO Implementation Version 3.8.0.Final
2022-01-26 12:43:40.660 [main] INFO  traceId[] org.jboss.threads:52 - JBoss Threads version 3.1.0.Final
2022-01-26 12:43:40.692 [main] INFO  traceId[] o.s.boot.web.embedded.undertow.UndertowWebServer:133 - Undertow started on port(s) 9090 (http)
2022-01-26 12:43:40.701 [main] INFO  traceId[] com.example.demo.DemoApplication:61 - Started DemoApplication in 4.269 seconds (JVM running for 5.185)
2022-01-26 12:45:27.377 [XNIO-1 task-1] INFO  traceId[] io.undertow.servlet:364 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-01-26 12:45:27.378 [XNIO-1 task-1] INFO  traceId[] org.springframework.web.servlet.DispatcherServlet:525 - Initializing Servlet 'dispatcherServlet'
2022-01-26 12:45:27.383 [XNIO-1 task-1] INFO  traceId[] org.springframework.web.servlet.DispatcherServlet:547 - Completed initialization in 5 ms
2022-01-26 12:45:27.466 [XNIO-1 task-1] INFO  traceId[2f829f4c-b117-4843-b8f9-712bc4f6fa74] com.example.demo.controller.TopicManageController:40 - 提交题目信息：{"createBy":"0","topicId":197,"updateB":"0"}
2022-01-26 12:45:27.637 [XNIO-1 task-1] INFO  traceId[2f829f4c-b117-4843-b8f9-712bc4f6fa74] com.example.demo.Interceptor.LogInterceptor:45 - 调用结束后删除...
2022-01-26 12:45:27.674 [XNIO-1 task-1] INFO  traceId[1ecf9423-db7d-4fbc-a63d-1d63630e4a19] com.example.demo.Interceptor.LogInterceptor:45 - 调用结束后删除...
2022-01-26 12:48:43.194 [main] INFO  traceId[] com.example.demo.DemoApplication:55 - Starting DemoApplication on DESKTOP-6OUD5PV with PID 20172 (E:\workplace\idea\demo\target\classes started by Administrator in E:\workplace\idea\demo)
2022-01-26 12:48:43.196 [main] INFO  traceId[] com.example.demo.DemoApplication:651 - No active profile set, falling back to default profiles: default
2022-01-26 12:48:43.732 [main] INFO  traceId[] o.s.d.r.config.RepositoryConfigurationDelegate:249 - Multiple Spring Data modules found, entering strict repository configuration mode!
2022-01-26 12:48:43.733 [main] INFO  traceId[] o.s.d.r.config.RepositoryConfigurationDelegate:127 - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2022-01-26 12:48:43.763 [main] INFO  traceId[] o.s.d.r.config.RepositoryConfigurationDelegate:187 - Finished Spring Data repository scanning in 19ms. Found 0 Redis repository interfaces.
2022-01-26 12:48:43.933 [main] INFO  traceId[] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:335 - Bean 'threadPoolConfig' of type [com.example.demo.config.ThreadPoolConfig$$EnhancerBySpringCGLIB$$f80cb9f6] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-01-26 12:48:43.952 [main] INFO  traceId[] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:335 - Bean 'org.springframework.retry.annotation.RetryConfiguration' of type [org.springframework.retry.annotation.RetryConfiguration$$EnhancerBySpringCGLIB$$c42958bc] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-01-26 12:48:44.149 [main] INFO  traceId[] io.undertow.servlet:364 - Initializing Spring embedded WebApplicationContext
2022-01-26 12:48:44.149 [main] INFO  traceId[] o.s.b.w.s.c.ServletWebServerApplicationContext:285 - Root WebApplicationContext: initialization completed in 920 ms
2022-01-26 12:48:44.204 [main] INFO  traceId[] c.example.demo.config.ThreadPoolExecutorMdcWrapper:181 - Initializing ExecutorService 'threadPoolTaskExecutor'
2022-01-26 12:48:44.287 [main] INFO  traceId[] c.a.d.s.b.a.DruidDataSourceAutoConfigure:56 - Init DruidDataSource
2022-01-26 12:48:45.244 [main] INFO  traceId[] com.alibaba.druid.pool.DruidDataSource:990 - {dataSource-1} inited
2022-01-26 12:48:46.911 [main] INFO  traceId[] o.s.scheduling.concurrent.ThreadPoolTaskScheduler:181 - Initializing ExecutorService 'taskScheduler'
2022-01-26 12:48:46.944 [main] INFO  traceId[] io.undertow:117 - starting server: Undertow - 2.1.3.Final
2022-01-26 12:48:46.948 [main] INFO  traceId[] org.xnio:95 - XNIO version 3.8.0.Final
2022-01-26 12:48:46.954 [main] INFO  traceId[] org.xnio.nio:59 - XNIO NIO Implementation Version 3.8.0.Final
2022-01-26 12:48:46.977 [main] INFO  traceId[] org.jboss.threads:52 - JBoss Threads version 3.1.0.Final
2022-01-26 12:48:47.013 [main] INFO  traceId[] o.s.boot.web.embedded.undertow.UndertowWebServer:133 - Undertow started on port(s) 9090 (http)
2022-01-26 12:48:47.022 [main] INFO  traceId[] com.example.demo.DemoApplication:61 - Started DemoApplication in 4.164 seconds (JVM running for 5.081)
2022-01-26 12:48:52.535 [XNIO-1 task-1] INFO  traceId[] io.undertow.servlet:364 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-01-26 12:48:52.535 [XNIO-1 task-1] INFO  traceId[] org.springframework.web.servlet.DispatcherServlet:525 - Initializing Servlet 'dispatcherServlet'
2022-01-26 12:48:52.541 [XNIO-1 task-1] INFO  traceId[] org.springframework.web.servlet.DispatcherServlet:547 - Completed initialization in 5 ms
2022-01-26 12:48:52.628 [XNIO-1 task-1] INFO  traceId[02845031-dc40-42cd-a0f0-3270c02bc1db] com.example.demo.controller.TopicManageController:40 - 提交题目信息：{"createBy":"0","topicId":197,"updateB":"0"}
2022-01-26 12:48:52.756 [XNIO-1 task-1] INFO  traceId[02845031-dc40-42cd-a0f0-3270c02bc1db] com.example.demo.Interceptor.LogInterceptor:45 - 调用结束后删除...
2022-01-26 12:48:52.790 [XNIO-1 task-1] INFO  traceId[13c147c2-c9c5-4768-8d20-07a6c5774625] com.example.demo.Interceptor.LogInterceptor:45 - 调用结束后删除...
2022-01-26 12:50:29.811 [main] INFO  traceId[] com.example.demo.DemoApplication:55 - Starting DemoApplication on DESKTOP-6OUD5PV with PID 23492 (E:\workplace\idea\demo\target\classes started by Administrator in E:\workplace\idea\demo)
